ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,2019,2020,2021,2022
14027,FL,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",20368,Allegiant Air,77,411,489,433
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20500,GoJet Airlines LLC d/b/a United Express,66,3,5,1
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",19790,Delta Air Lines Inc.,5778,2145,2924,3394
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",19393,Southwest Airlines Co.,11785,7677,7862,7448
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",19930,Alaska Airlines Inc.,365,225,224,357
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",19977,United Air Lines Inc.,282,74,61,226
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",19805,American Airlines Inc.,1876,1036,1438,1957
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20046,Air Wisconsin Airlines Corp,2307,1387,2176,1620
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20304,SkyWest Airlines Inc.,5468,4303,5404,4407
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20366,ExpressJet Airlines LLC d/b/a aha!,373,134,0,0
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20397,PSA Airlines Inc.,1702,991,1355,1055
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20363,Endeavor Air Inc.,450,295,971,1789
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20398,Envoy Air,28,255,299,589
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20378,Mesa Airlines Inc.,355,208,151,94
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20452,Republic Airline,691,361,420,1163
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",21167,Compass Airlines,70,0,0,0
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20427,Piedmont Airlines,1198,443,391,175
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20445,CommuteAir LLC dba CommuteAir,292,119,4,0
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20237,Trans States Airlines,190,38,0,0
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20409,JetBlue Airways,1,0,4,553
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20368,Allegiant Air,135,0,0,0
13342,WI,MKE,"Milwaukee, WI: General Mitchell International",20436,Frontier Airlines Inc.,1357,752,893,583
10529,CT,BDL,"Hartford, CT: Bradley International",19790,Delta Air Lines Inc.,4743,1748,2408,3749
10529,CT,BDL,"Hartford, CT: Bradley International",19393,Southwest Airlines Co.,5602,3154,2993,3351
10529,CT,BDL,"Hartford, CT: Bradley International",19977,United Air Lines Inc.,2044,484,1048,2157
10529,CT,BDL,"Hartford, CT: Bradley International",19805,American Airlines Inc.,4904,2138,2393,3566
10529,CT,BDL,"Hartford, CT: Bradley International",20304,SkyWest Airlines Inc.,453,745,1345,371
10529,CT,BDL,"Hartford, CT: Bradley International",20397,PSA Airlines Inc.,1761,601,855,1647
10529,CT,BDL,"Hartford, CT: Bradley International",20363,Endeavor Air Inc.,986,1414,531,411
10529,CT,BDL,"Hartford, CT: Bradley International",20378,Mesa Airlines Inc.,993,751,422,523
10529,CT,BDL,"Hartford, CT: Bradley International",20500,GoJet Airlines LLC d/b/a United Express,331,4,201,2
10529,CT,BDL,"Hartford, CT: Bradley International",20398,Envoy Air,363,91,359,264
10529,CT,BDL,"Hartford, CT: Bradley International",20452,Republic Airline,755,975,2266,1125
10529,CT,BDL,"Hartford, CT: Bradley International",20366,ExpressJet Airlines LLC d/b/a aha!,22,34,0,0
10529,CT,BDL,"Hartford, CT: Bradley International",20427,Piedmont Airlines,460,306,436,100
10529,CT,BDL,"Hartford, CT: Bradley International",20445,CommuteAir LLC dba CommuteAir,17,3,15,6
10529,CT,BDL,"Hartford, CT: Bradley International",20409,JetBlue Airways,3557,1945,3309,3014
10529,CT,BDL,"Hartford, CT: Bradley International",20416,Spirit Air Lines,1816,1074,1359,1478
10529,CT,BDL,"Hartford, CT: Bradley International",20436,Frontier Airlines Inc.,327,199,382,1119
10529,CT,BDL,"Hartford, CT: Bradley International",19930,Alaska Airlines Inc.,3,0,1,1
10800,CA,BUR,"Burbank, CA: Bob Hope",21894,"ADVANCED AIR, LLC",21,0,30,112
10800,CA,BUR,"Burbank, CA: Bob Hope",19393,Southwest Airlines Co.,20406,10956,12174,22242
10800,CA,BUR,"Burbank, CA: Bob Hope",19930,Alaska Airlines Inc.,1557,566,1415,1580
10800,CA,BUR,"Burbank, CA: Bob Hope",19790,Delta Air Lines Inc.,311,116,0,48
10800,CA,BUR,"Burbank, CA: Bob Hope",19805,American Airlines Inc.,645,484,892,1038
10800,CA,BUR,"Burbank, CA: Bob Hope",19977,United Air Lines Inc.,661,149,45,465
10800,CA,BUR,"Burbank, CA: Bob Hope",20304,SkyWest Airlines Inc.,4833,2730,3290,3086
10800,CA,BUR,"Burbank, CA: Bob Hope",20378,Mesa Airlines Inc.,1082,597,329,351
10800,CA,BUR,"Burbank, CA: Bob Hope",19687,Horizon Air,289,0,0,2
10800,CA,BUR,"Burbank, CA: Bob Hope",21167,Compass Airlines,281,0,0,0
10800,CA,BUR,"Burbank, CA: Bob Hope",20409,JetBlue Airways,926,218,259,504
10800,CA,BUR,"Burbank, CA: Bob Hope",20416,Spirit Air Lines,445,280,215,552
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21894,"ADVANCED AIR, LLC",875,775,844,883
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21599,Boutique Air,647,587,444,604
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19393,Southwest Airlines Co.,11128,6413,6038,8073
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930,Alaska Airlines Inc.,552,386,361,619
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977,United Air Lines Inc.,828,263,337,1580
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790,Delta Air Lines Inc.,1338,394,796,1132
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805,American Airlines Inc.,2592,1227,1700,2880
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304,SkyWest Airlines Inc.,3344,3260,4348,4068
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20378,Mesa Airlines Inc.,2316,818,1365,559
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20398,Envoy Air,191,869,1055,655
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20500,GoJet Airlines LLC d/b/a United Express,224,12,0,0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19687,Horizon Air,126,121,170,62
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20452,Republic Airline,310,60,363,21
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21167,Compass Airlines,2188,282,0,0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20366,ExpressJet Airlines LLC d/b/a aha!,317,240,0,0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20237,Trans States Airlines,155,62,0,0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20409,JetBlue Airways,316,124,216,338
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20436,Frontier Airlines Inc.,155,60,127,99
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20416,Spirit Air Lines,5,1,1,147
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20368,Allegiant Air,200,130,145,30
13891,CA,ONT,"Ontario, CA: Ontario International",19790,Delta Air Lines Inc.,760,735,1299,1706
13891,CA,ONT,"Ontario, CA: Ontario International",19393,Southwest Airlines Co.,12313,7869,7458,10469
13891,CA,ONT,"Ontario, CA: Ontario International",19930,Alaska Airlines Inc.,1054,758,1571,1394
13891,CA,ONT,"Ontario, CA: Ontario International",19805,American Airlines Inc.,3088,2049,2381,2621
13891,CA,ONT,"Ontario, CA: Ontario International",19977,United Air Lines Inc.,921,410,684,945
13891,CA,ONT,"Ontario, CA: Ontario International",20304,SkyWest Airlines Inc.,2313,2444,3323,3000
13891,CA,ONT,"Ontario, CA: Ontario International",20378,Mesa Airlines Inc.,905,444,1141,265
13891,CA,ONT,"Ontario, CA: Ontario International",19687,Horizon Air,564,399,149,143
13891,CA,ONT,"Ontario, CA: Ontario International",21167,Compass Airlines,3,6,0,0
13891,CA,ONT,"Ontario, CA: Ontario International",20398,Envoy Air,1,0,1,0
13891,CA,ONT,"Ontario, CA: Ontario International",20409,JetBlue Airways,355,73,138,352
13891,CA,ONT,"Ontario, CA: Ontario International",20436,Frontier Airlines Inc.,753,329,1616,2007
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20500,GoJet Airlines LLC d/b/a United Express,572,46,494,182
13871,NE,OMA,"Omaha, NE: Eppley Airfield",19790,Delta Air Lines Inc.,1942,1067,1386,1638
13871,NE,OMA,"Omaha, NE: Eppley Airfield",19393,Southwest Airlines Co.,6672,4715,5606,6514
13871,NE,OMA,"Omaha, NE: Eppley Airfield",19930,Alaska Airlines Inc.,371,209,367,350
13871,NE,OMA,"Omaha, NE: Eppley Airfield",19977,United Air Lines Inc.,1773,794,1154,1842
13871,NE,OMA,"Omaha, NE: Eppley Airfield",19805,American Airlines Inc.,2002,871,1795,2010
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20046,Air Wisconsin Airlines Corp,77,24,17,140
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20304,SkyWest Airlines Inc.,5625,3917,4540,4864
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20366,ExpressJet Airlines LLC d/b/a aha!,350,142,0,0
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20398,Envoy Air,1500,926,1483,1021
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20397,PSA Airlines Inc.,879,420,318,162
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20378,Mesa Airlines Inc.,502,401,686,304
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20363,Endeavor Air Inc.,561,697,26,304
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20452,Republic Airline,2550,1432,2137,1237
13871,NE,OMA,"Omaha, NE: Eppley Airfield",21167,Compass Airlines,606,86,0,0
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20237,Trans States Airlines,217,108,0,0
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20368,Allegiant Air,396,307,428,461
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20436,Frontier Airlines Inc.,508,397,404,456
13871,NE,OMA,"Omaha, NE: Eppley Airfield",20409,JetBlue Airways,1,0,7,2
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20500,GoJet Airlines LLC d/b/a United Express,333,298,778,390
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",19790,Delta Air Lines Inc.,2349,868,1300,2299
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",19393,Southwest Airlines Co.,5513,3797,3649,4002
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",19977,United Air Lines Inc.,747,170,327,896
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",19805,American Airlines Inc.,1368,636,930,1575
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20046,Air Wisconsin Airlines Corp,605,467,602,371
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20304,SkyWest Airlines Inc.,1105,203,149,214
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20366,ExpressJet Airlines LLC d/b/a aha!,695,190,0,0
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20363,Endeavor Air Inc.,2971,1599,1296,2525
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20397,PSA Airlines Inc.,780,471,591,1706
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20378,Mesa Airlines Inc.,585,48,66,126
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20398,Envoy Air,1393,813,677,583
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20452,Republic Airline,1733,1187,2681,1241
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20237,Trans States Airlines,189,50,0,0
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20427,Piedmont Airlines,1238,589,720,85
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20445,CommuteAir LLC dba CommuteAir,1309,390,421,510
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20409,JetBlue Airways,4252,1409,1765,2387
10792,NY,BUF,"Buffalo, NY: Buffalo Niagara International",20436,Frontier Airlines Inc.,773,348,749,1463
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",19790,Delta Air Lines Inc.,4245,2565,2935,3246
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",19393,Southwest Airlines Co.,3211,2517,3352,3440
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",19930,Alaska Airlines Inc.,283,311,325,332
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",19977,United Air Lines Inc.,1251,265,850,2087
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",19805,American Airlines Inc.,1722,1009,1761,3498
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",21712,Elite Airways LLC,2,0,0,0
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20046,Air Wisconsin Airlines Corp,136,167,217,104
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20304,SkyWest Airlines Inc.,1939,490,947,329
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20366,ExpressJet Airlines LLC d/b/a aha!,285,137,0,0
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20363,Endeavor Air Inc.,381,187,603,1986
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20397,PSA Airlines Inc.,3535,2367,2309,1350
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20378,Mesa Airlines Inc.,1734,829,749,567
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20500,GoJet Airlines LLC d/b/a United Express,242,12,229,132
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20398,Envoy Air,928,698,1109,1061
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20452,Republic Airline,2587,1843,5479,2380
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20427,Piedmont Airlines,848,257,157,171
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20445,CommuteAir LLC dba CommuteAir,516,251,40,37
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20409,JetBlue Airways,2548,939,2235,2708
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20368,Allegiant Air,309,386,518,217
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20436,Frontier Airlines Inc.,392,63,183,85
10994,SC,CHS,"Charleston, SC: Charleston AFB/International",20416,Spirit Air Lines,1,0,1,0
13244,TN,MEM,"Memphis, TN: Memphis International",21618,"Southern Airways Express, dba Mokulele Airlines",1142,697,641,646
13244,TN,MEM,"Memphis, TN: Memphis International",19790,Delta Air Lines Inc.,4625,2382,2915,3296
13244,TN,MEM,"Memphis, TN: Memphis International",19393,Southwest Airlines Co.,3942,2677,3212,2721
13244,TN,MEM,"Memphis, TN: Memphis International",19977,United Air Lines Inc.,778,9,185,726
13244,TN,MEM,"Memphis, TN: Memphis International",19805,American Airlines Inc.,4013,1805,2730,3721
13244,TN,MEM,"Memphis, TN: Memphis International",20304,SkyWest Airlines Inc.,1529,1263,2922,2871
13244,TN,MEM,"Memphis, TN: Memphis International",20366,ExpressJet Airlines LLC d/b/a aha!,1164,605,0,0
13244,TN,MEM,"Memphis, TN: Memphis International",20397,PSA Airlines Inc.,816,592,948,1336
13244,TN,MEM,"Memphis, TN: Memphis International",20046,Air Wisconsin Airlines Corp,239,23,64,240
13244,TN,MEM,"Memphis, TN: Memphis International",20363,Endeavor Air Inc.,1143,631,759,673
13244,TN,MEM,"Memphis, TN: Memphis International",20398,Envoy Air,2359,1098,1102,979
13244,TN,MEM,"Memphis, TN: Memphis International",20500,GoJet Airlines LLC d/b/a United Express,680,321,402,146
13244,TN,MEM,"Memphis, TN: Memphis International",20378,Mesa Airlines Inc.,1240,991,1288,250
13244,TN,MEM,"Memphis, TN: Memphis International",20452,Republic Airline,2711,1908,1794,1977
13244,TN,MEM,"Memphis, TN: Memphis International",20237,Trans States Airlines,235,125,0,0
13244,TN,MEM,"Memphis, TN: Memphis International",20445,CommuteAir LLC dba CommuteAir,610,255,375,267
13244,TN,MEM,"Memphis, TN: Memphis International",20368,Allegiant Air,801,746,924,984
13244,TN,MEM,"Memphis, TN: Memphis International",20436,Frontier Airlines Inc.,336,207,405,454
13244,TN,MEM,"Memphis, TN: Memphis International",20409,JetBlue Airways,1,0,0,1
14524,VA,RIC,"Richmond, VA: Richmond International",20500,GoJet Airlines LLC d/b/a United Express,317,584,1665,2696
14524,VA,RIC,"Richmond, VA: Richmond International",19790,Delta Air Lines Inc.,3231,1885,2331,2370
14524,VA,RIC,"Richmond, VA: Richmond International",19393,Southwest Airlines Co.,1136,921,1324,1432
14524,VA,RIC,"Richmond, VA: Richmond International",19977,United Air Lines Inc.,514,144,693,846
14524,VA,RIC,"Richmond, VA: Richmond International",19805,American Airlines Inc.,2617,1669,2321,3051
14524,VA,RIC,"Richmond, VA: Richmond International",19930,Alaska Airlines Inc.,3,0,0,2
14524,VA,RIC,"Richmond, VA: Richmond International",20046,Air Wisconsin Airlines Corp,569,249,349,150
14524,VA,RIC,"Richmond, VA: Richmond International",20304,SkyWest Airlines Inc.,3896,764,1002,679
14524,VA,RIC,"Richmond, VA: Richmond International",20363,Endeavor Air Inc.,1762,549,1776,3434
14524,VA,RIC,"Richmond, VA: Richmond International",20366,ExpressJet Airlines LLC d/b/a aha!,1652,466,0,0
14524,VA,RIC,"Richmond, VA: Richmond International",20397,PSA Airlines Inc.,1185,885,793,556
14524,VA,RIC,"Richmond, VA: Richmond International",20378,Mesa Airlines Inc.,861,168,257,389
14524,VA,RIC,"Richmond, VA: Richmond International",20398,Envoy Air,2365,831,238,405
14524,VA,RIC,"Richmond, VA: Richmond International",20452,Republic Airline,1733,1863,1716,2598
14524,VA,RIC,"Richmond, VA: Richmond International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,0,0,1
14524,VA,RIC,"Richmond, VA: Richmond International",20427,Piedmont Airlines,1927,1242,1994,1563
14524,VA,RIC,"Richmond, VA: Richmond International",20445,CommuteAir LLC dba CommuteAir,1407,390,234,312
14524,VA,RIC,"Richmond, VA: Richmond International",20237,Trans States Airlines,3,0,0,0
14524,VA,RIC,"Richmond, VA: Richmond International",20409,JetBlue Airways,2526,1114,1606,1687
14524,VA,RIC,"Richmond, VA: Richmond International",20368,Allegiant Air,394,302,393,259
14524,VA,RIC,"Richmond, VA: Richmond International",20416,Spirit Air Lines,717,392,582,697
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",20500,GoJet Airlines LLC d/b/a United Express,122,90,35,0
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",19790,Delta Air Lines Inc.,2015,1123,1283,1640
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",19393,Southwest Airlines Co.,6614,4512,4520,5898
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",19977,United Air Lines Inc.,240,113,19,330
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",19805,American Airlines Inc.,2453,799,2214,2346
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",19930,Alaska Airlines Inc.,60,87,287,365
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",20304,SkyWest Airlines Inc.,5809,4170,6619,6415
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",20366,ExpressJet Airlines LLC d/b/a aha!,635,67,0,0
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",20046,Air Wisconsin Airlines Corp,260,0,0,0
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",20397,PSA Airlines Inc.,769,708,544,100
13851,OK,OKC,"Oklahoma City, OK: Will Rogers World",20378,Mesa Airlines Inc.,3158,1975,1819,900
